reuse distance,histogram value,read histogram value
458752,2128,1856
466944,2176,2048
475136,1776,1568
483328,2032,1952
491520,1424,1312
499712,1568,1248
507904,1664,1600
516096,1168,1008
524288,3744,3456
540672,4176,3824
557056,3376,3232
573440,2544,2384
589824,2896,2736
606208,3152,2800
622592,2992,2640
638976,2624,2368
655360,2848,2592
671744,2128,1984
688128,2336,2224
704512,2112,2000
720896,2464,2288
737280,1776,1728
753664,1536,1520
770048,1824,1792
786432,1616,1504
802816,1296,1296
819200,1680,1472
835584,2032,1888
851968,1792,1744
868352,1472,1408
884736,1344,1312
901120,1264,1264
917504,1664,1536
933888,1168,1136
950272,1120,1120
966656,1088,1072
983040,960,960
999424,1152,1088
1015808,1232,1200
1032192,1104,1088
1048576,2016,1968
1081344,2432,2400
1114112,1888,1840
1146880,2640,2560
1179648,2688,2464
1212416,1744,1728
1245184,1824,1776
1277952,1888,1888
1310720,1712,1648
1343488,2144,2000
1376256,2160,2016
1409024,1488,1456
1441792,1712,1600
1474560,1424,1376
1507328,1664,1552
1540096,1264,1184
1572864,1024,976
1605632,1216,1200
1638400,1328,1280
1671168,1152,1152
1703936,896,896
1736704,1216,1200
1769472,1184,1184
1802240,1088,1072
1835008,848,816
1867776,1040,1040
1900544,880,864
1933312,704,704
1966080,816,816
1998848,1040,976
2031616,848,848
2064384,816,816
2097152,1776,1744
2162688,1168,1168
2228224,1392,1392
2293760,1216,1216
2359296,1152,1136
2424832,1072,1072
2490368,1472,1472
2555904,1376,1376
2621440,1072,1072
2686976,1072,1072
2752512,832,816
2818048,1040,1008
2883584,816,752
2949120,992,992
3014656,832,832
3080192,640,640
3145728,752,752
3211264,560,560
3276800,544,544
3342336,544,544
3407872,656,656
3473408,592,592
3538944,672,656
3604480,688,656
3670016,544,544
3735552,560,560
3801088,496,464
3866624,448,448
3932160,416,400
3997696,336,336
4063232,336,320
4128768,448,400
4194304,832,832
4325376,592,592
4456448,624,624
4587520,672,656
4718592,576,576
4849664,720,704
4980736,560,560
5111808,560,544
5242880,368,368
5373952,496,496
5505024,496,496
5636096,464,464
5767168,448,432
5898240,336,336
6029312,432,432
6160384,288,288
6291456,256,256
6422528,288,288
6553600,320,320
6684672,384,384
6815744,144,144
6946816,256,256
7077888,224,224
7208960,272,272
7340032,224,224
7471104,176,176
7602176,224,224
7733248,128,128
7864320,112,112
7995392,96,96
8126464,176,176
8257536,96,96
8388608,208,208
8650752,224,224
8912896,176,176
9175040,208,208
9437184,256,240
9699328,240,240
9961472,80,80
10223616,224,224
10485760,240,240
10747904,112,112
11010048,208,192
11272192,144,144
11534336,144,144
11796480,112,112
12058624,80,80
12320768,144,144
12582912,192,192
12845056,176,176
13107200,160,160
13369344,144,144
13631488,64,64
13893632,128,128
14155776,112,112
14417920,80,80
14680064,64,64
14942208,32,32
15204352,80,80
15466496,48,48
15728640,112,112
15990784,48,48
16252928,0,0
16515072,128,128
16777216,208,128
17301504,160,144
17825792,208,208
18350080,112,112
18874368,160,160
19398656,96,96
19922944,64,64
20447232,144,128
20971520,80,80
21495808,96,96
22020096,112,112
22544384,192,192
23068672,48,32
23592960,128,128
24117248,96,96
24641536,96,96
25165824,128,112
25690112,112,112
26214400,192,64
26738688,160,160
27262976,48,32
27787264,80,80
28311552,64,64
28835840,16,16
29360128,64,64
29884416,224,192
30408704,80,80
30932992,80,80
31457280,80,80
31981568,80,80
32505856,80,80
33030144,64,64
33554432,112,112
34603008,32,32
35651584,80,80
36700160,208,208
37748736,192,128
38797312,80,80
39845888,208,208
40894464,176,144
41943040,48,32
42991616,336,272
44040192,144,128
45088768,240,240
46137344,64,64
47185920,224,112
48234496,144,112
49283072,112,96
50331648,112,112
51380224,176,176
52428800,128,128
53477376,144,80
54525952,176,144
55574528,272,176
56623104,160,160
57671680,160,160
58720256,256,192
59768832,112,96
60817408,32,32
61865984,224,224
62914560,160,160
63963136,128,128
65011712,128,128
66060288,96,96
67108864,240,240
69206016,160,160
71303168,160,160
73400320,128,112
75497472,64,64
77594624,64,64
79691776,112,112
81788928,64,64
83886080,80,80
85983232,80,80
88080384,48,32
90177536,48,16
92274688,16,16
94371840,80,80
96468992,32,16
98566144,32,0
100663296,32,16
102760448,144,80
104857600,16,16
106954752,16,16
109051904,64,64
111149056,128,112
113246208,32,32
115343360,64,48
117440512,32,16
119537664,48,48
121634816,0,0
123731968,64,64
125829120,48,48
127926272,32,16
130023424,16,16
132120576,16,16
134217728,16,16
138412032,0,0
142606336,32,16
146800640,0,0
150994944,32,16
155189248,32,0
159383552,80,48
163577856,96,16
167772160,128,64
171966464,80,64
176160768,0,0
180355072,16,0
184549376,32,16
188743680,16,16
192937984,160,144
197132288,0,0
201326592,32,32
205520896,0,0
209715200,32,32
213909504,64,64
218103808,96,80
222298112,32,32
226492416,16,16
230686720,32,16
234881024,16,16
239075328,64,32
243269632,144,112
247463936,48,32
251658240,32,32
255852544,16,0
260046848,0,0
264241152,0,0
268435456,48,0
276824064,32,0
285212672,32,0
293601280,0,0
301989888,96,96
310378496,1664,1376
318767104,16,16
327155712,32,32
335544320,32,32
343932928,32,32
352321536,48,48
360710144,0,0
369098752,0,0
377487360,0,0
385875968,0,0
394264576,0,0
