reuse distance,histogram value,read histogram value
45056,1744,32
46080,32,32
47104,104496,102944
48128,3632,2112
49152,3968,1312
50176,2960,1312
51200,2496,1696
52224,3136,1104
53248,544,496
54272,1872,176
55296,2144,0
56320,1248,192
57344,3680,1232
58368,5792,1504
59392,5536,1600
60416,3536,1696
61440,8112,2112
62464,5312,496
63488,3920,1232
64512,2832,1136
65536,6768,2256
67584,13792,5040
69632,6640,2496
71680,816,336
73728,576,576
75776,3632,1552
77824,6896,2448
79872,2048,1840
81920,2896,2128
83968,4128,1408
86016,6608,4304
88064,7024,3808
90112,4992,2624
92160,3488,672
94208,4032,880
96256,6480,2176
98304,7344,2704
100352,8608,2336
102400,6816,1456
104448,3424,1088
106496,11344,4672
108544,12288,4352
110592,1600,1456
112640,1856,1856
114688,928,848
116736,8752,2720
118784,4208,2336
120832,400,400
122880,864,864
124928,8112,4000
126976,5744,2752
129024,4560,2368
131072,6544,2672
135168,10512,5856
139264,6768,2976
143360,9200,5136
147456,10352,4096
151552,864,832
155648,17088,8208
159744,11408,10976
163840,292384,283360
167936,262080,259568
172032,5872,2528
176128,7952,4240
180224,7648,4000
184320,14176,8032
188416,7920,2448
192512,5920,2832
196608,8608,4512
200704,4928,3168
204800,17280,7984
208896,2816,2448
212992,11584,4112
217088,4672,2992
221184,10144,5632
225280,8720,4064
229376,7120,3392
233472,10928,5920
237568,123920,119968
241664,166480,161632
245760,8672,3648
249856,2800,1424
253952,23504,9696
258048,15376,7456
262144,38432,15824
270336,14864,6720
278528,22544,12672
286720,15152,5952
294912,16352,9152
303104,18736,11664
311296,12720,5552
319488,13856,6704
327680,49040,17600
335872,42144,37824
344064,302128,297872
352256,143136,138624
360448,8144,3296
368640,10784,3856
376832,11504,6400
385024,3264,2480
393216,8576,3856
401408,4352,3504
409600,6016,3472
417792,3344,928
425984,4416,3280
434176,2992,1472
442368,1552,912
450560,32032,30720
458752,232544,231344
466944,83424,82656
475136,1904,976
483328,2176,1216
491520,2336,1104
499712,2064,1456
507904,2240,1008
516096,1584,688
524288,5088,2624
540672,4256,2176
557056,4320,2208
573440,4816,2512
589824,4256,1888
606208,4640,2240
622592,4624,2064
638976,5520,3008
655360,4304,2160
671744,4896,2400
688128,5424,2864
704512,4416,1888
720896,5968,2352
737280,5728,3136
753664,4496,2128
770048,4416,2464
786432,5440,3248
802816,4448,2624
819200,4976,2608
835584,4752,2784
851968,5456,2512
868352,4736,2672
884736,5248,3136
901120,4720,2912
917504,4672,2576
933888,4992,3008
950272,5328,3136
966656,5248,2896
983040,5008,2832
999424,4592,2592
1015808,5008,2880
1032192,5072,2976
1048576,9728,5264
1081344,9632,5488
1114112,9792,5408
1146880,9904,5472
1179648,10000,5312
1212416,9968,5472
1245184,10064,5296
1277952,9888,5152
1310720,10000,5392
1343488,9792,5184
1376256,10704,5680
1409024,21136,16608
1441792,45344,41136
1474560,34368,29760
1507328,15648,11504
1540096,15632,11296
1572864,15680,11456
1605632,15312,10768
1638400,16144,12048
1671168,15952,11552
1703936,112560,108400
1736704,40448,36512
1769472,20896,16560
1802240,10240,5984
1835008,82304,77712
1867776,10624,6112
1900544,11280,6528
1933312,10592,6384
1966080,11088,6912
1998848,10672,6208
2031616,11200,6336
2064384,11216,6976
2097152,23472,14816
2162688,23712,14672
2228224,22944,14256
2293760,23568,15296
2359296,21120,13040
2424832,19552,12832
2490368,16080,11008
2555904,13312,9632
2621440,12624,9488
2686976,386352,384224
2752512,241696,239520
2818048,605856,603600
2883584,17872,15456
2949120,13456,11200
3014656,14352,11776
3080192,14064,11824
3145728,13712,11488
3211264,11952,10144
3276800,12768,11168
3342336,21168,19664
3407872,29472,28064
3473408,16304,15072
3538944,6800,5696
3604480,6512,5552
3670016,7360,6704
3735552,50672,50112
3801088,126752,126128
3866624,5792,5248
3932160,5216,4768
3997696,5984,5344
4063232,5520,4688
4128768,5040,4464
4194304,43120,41840
4325376,13616,12256
4456448,12384,11072
4587520,10784,9488
4718592,13360,11984
4849664,11776,10448
4980736,12832,12000
5111808,12096,11536
5242880,13200,12496
5373952,15152,14032
5505024,40608,39296
5636096,19216,17776
5767168,14576,13360
5898240,14688,13136
6029312,15856,14528
6160384,14592,13168
6291456,14160,12960
6422528,15200,13904
6553600,14464,12976
6684672,15440,13968
6815744,14912,13632
6946816,13936,12352
7077888,17696,16352
7208960,21904,20656
7340032,22528,21248
7471104,23120,22048
7602176,21712,20624
7733248,24432,23488
7864320,22176,20944
7995392,26256,24512
8126464,33280,31648
8257536,32896,30912
8388608,68416,64928
8650752,80608,76768
8912896,74704,70560
9175040,82208,78064
9437184,85792,81840
9699328,82880,79136
9961472,69728,65632
10223616,64464,61200
10485760,64912,60368
10747904,64496,60128
11010048,69568,65104
11272192,67104,61936
11534336,70400,65376
11796480,78624,73472
12058624,79728,74208
12320768,61568,55680
12582912,64224,59968
12845056,94160,90672
13107200,71824,66432
13369344,68832,62944
13631488,69280,63536
13893632,70096,64336
14155776,82320,77184
14417920,75312,68768
14680064,68192,60880
14942208,63440,56288
15204352,60128,54976
15466496,44304,37744
15728640,34128,25664
15990784,35776,26384
16252928,34224,23840
16515072,33856,23872
16777216,99984,81504
17301504,68608,46224
17825792,93456,73824
18350080,62752,41152
18874368,89904,66352
19398656,65168,43200
19922944,60464,37584
20447232,60496,39936
20971520,54576,34560
21495808,54400,35152
22020096,52720,34144
22544384,53728,35472
23068672,49504,32000
23592960,51168,32592
24117248,50720,31120
24641536,49424,31024
25165824,45504,27520
25690112,46096,28592
26214400,48928,29280
26738688,50800,30304
27262976,47888,26656
27787264,48416,26912
28311552,47504,28192
28835840,49200,28624
29360128,47104,25680
29884416,47280,25680
30408704,47056,27360
30932992,49200,27920
31457280,49008,26576
31981568,49728,26512
32505856,52832,27504
33030144,52288,26128
33554432,104704,53440
34603008,103984,56224
35651584,94640,52704
36700160,101888,53936
37748736,96896,53648
38797312,93712,50240
39845888,87136,42048
40894464,80544,38080
41943040,73104,32416
42991616,75024,30256
44040192,69520,30352
45088768,69392,31968
46137344,62896,30688
47185920,67504,31344
48234496,65056,32928
49283072,63904,31456
50331648,62112,28896
51380224,56800,26288
52428800,59584,25952
53477376,53808,23472
54525952,55728,24000
55574528,51968,23616
56623104,44816,21648
57671680,44176,21184
58720256,49616,22608
59768832,51568,22576
60817408,42288,24000
61865984,46256,24992
62914560,50384,25968
63963136,71216,28464
65011712,70144,28512
66060288,49504,28880
67108864,431936,332192
69206016,456432,415712
71303168,658304,556112
73400320,410624,355856
75497472,72512,37504
77594624,136944,107712
79691776,128400,107584
81788928,68832,47072
83886080,45664,26400
85983232,43712,24032
88080384,36432,25600
90177536,152496,115088
92274688,33920,29168
94371840,31728,26384
96468992,30704,26016
98566144,26960,23408
100663296,21648,18736
102760448,22112,16576
104857600,18256,11504
106954752,14656,8832
109051904,6032,4624
111149056,5248,4624
113246208,5008,4384
115343360,3744,3264
117440512,61936,46256
119537664,60752,46128
121634816,3104,2896
123731968,2176,2064
125829120,2544,1488
127926272,4416,1296
130023424,1296,1120
132120576,1680,800
134217728,4976,1584
138412032,13488,3280
142606336,13456,2512
146800640,21040,1504
150994944,976,944
155189248,27856,17088
159383552,7936,16
163577856,64,48
167772160,0,0
171966464,656,656
176160768,2304,2288
180355072,2608,2592
184549376,4368,4352
188743680,3152,3136
192937984,2176,2160
197132288,10480,2176
201326592,2768,2576
205520896,2272,2272
209715200,2192,2128
213909504,2480,2416
218103808,2672,2560
222298112,1936,1728
226492416,3808,192
230686720,10448,3200
234881024,6272,480
239075328,118384,97888
243269632,128352,118528
247463936,1248,1248
251658240,1040,1040
255852544,928,928
260046848,112,48
264241152,0,0
268435456,144,144
276824064,112,112
285212672,0,0
293601280,0,0
301989888,0,0
310378496,0,0
318767104,0,0
327155712,0,0
335544320,10544,1104
343932928,13952,960
352321536,5120,160
360710144,0,0
369098752,0,0
377487360,0,0
385875968,0,0
394264576,0,0
402653184,0,0
411041792,0,0
419430400,0,0
427819008,0,0
436207616,0,0
444596224,0,0
452984832,0,0
461373440,0,0
469762048,0,0
478150656,0,0
486539264,0,0
494927872,0,0
503316480,0,0
511705088,0,0
520093696,0,0
528482304,0,0
536870912,0,0
553648128,0,0
570425344,0,0
