reuse distance,histogram value,read histogram value
88064,720,592
90112,960,816
92160,592,544
94208,960,736
96256,768,768
98304,1072,992
100352,1200,1136
102400,896,688
104448,1312,1120
106496,880,736
108544,1152,1104
110592,1184,880
112640,1024,864
114688,752,704
116736,1648,1392
118784,2176,1744
120832,2064,1488
122880,2272,1792
124928,1504,1232
126976,2176,1808
129024,2064,1600
131072,4144,3376
135168,4240,3520
139264,3776,3120
143360,4288,3456
147456,4448,3280
151552,4416,3632
155648,4592,3504
159744,4576,3808
163840,5008,4032
167936,4736,3728
172032,4608,3648
176128,4608,3648
180224,4960,4112
184320,4624,3648
188416,3168,2832
192512,3776,3088
196608,3120,2736
200704,3888,3328
204800,3472,3088
208896,3072,2464
212992,3872,3488
217088,3808,3360
221184,3600,3136
225280,4032,3536
229376,3600,3024
233472,3680,3200
237568,3904,3136
241664,4208,3840
245760,4144,3616
249856,3696,3152
253952,4272,3696
258048,3984,3552
262144,8848,7600
270336,8992,7664
278528,8608,7344
286720,8688,7600
294912,9584,8192
303104,9968,8416
311296,9600,8048
319488,10176,8672
327680,10208,8736
335872,10480,8992
344064,11168,9680
352256,10720,8960
360448,10096,8576
368640,11504,9888
376832,11648,9888
385024,12176,10160
393216,12416,10560
401408,12368,10592
409600,12720,10624
417792,13344,11552
425984,13344,11104
434176,13184,11296
442368,13744,11840
450560,13408,11456
458752,14752,12912
466944,14192,11904
475136,14688,12752
483328,14272,12144
491520,15168,12864
499712,18208,14688
507904,37360,25440
516096,71952,43808
524288,79328,38608
540672,85712,38768
557056,64384,39024
573440,64688,38432
589824,64464,37344
606208,72864,40320
622592,71936,37792
638976,90032,53744
655360,65456,38736
671744,65376,38544
688128,64336,38384
704512,67712,40240
720896,65552,37600
737280,66400,39744
753664,64736,37600
770048,67936,39984
786432,67936,40752
802816,65520,39216
819200,64608,38112
835584,65840,39424
851968,68048,40272
868352,65696,39504
884736,67424,40880
901120,67840,40688
917504,68624,42544
933888,68384,41248
950272,66704,38752
966656,63344,36208
983040,54896,34096
999424,85872,56464
1015808,42320,27360
1032192,49952,28304
1048576,86288,56608
1081344,84656,55424
1114112,85920,57264
1146880,89104,55600
1179648,86720,52704
1212416,60240,49776
1245184,55968,48176
1277952,54736,46960
1310720,51376,44288
1343488,49568,42784
1376256,47728,41888
1409024,46864,41248
1441792,42288,37920
1474560,40192,36176
1507328,37808,34192
1540096,38048,34576
1572864,37136,34672
1605632,28896,26640
1638400,27408,25952
1671168,24048,23088
1703936,22752,22016
1736704,23440,23056
1769472,31664,31664
1802240,16000,16000
1835008,14240,14240
1867776,14384,14384
1900544,13504,13504
1933312,11616,11616
1966080,11040,11024
1998848,9936,9904
2031616,8784,8768
2064384,7984,7984
2097152,31344,30144
2162688,31712,31712
2228224,30816,30816
2293760,30016,30016
2359296,27904,27904
2424832,27152,27152
2490368,25968,25968
2555904,24656,24656
2621440,22880,22880
2686976,20672,20672
2752512,6304,6256
2818048,688,688
2883584,6160,6160
2949120,7152,7152
3014656,752,752
3080192,960,880
3145728,928,560
3211264,2064,1808
3276800,1648,1360
3342336,480,128
3407872,240,32
3473408,480,112
3538944,368,48
3604480,336,64
3670016,400,176
3735552,400,112
3801088,624,80
3866624,960,112
3932160,944,112
3997696,880,128
4063232,896,96
4128768,688,112
4194304,1280,272
4325376,1040,272
4456448,336,336
4587520,608,608
4718592,336,336
4849664,320,320
4980736,272,272
5111808,416,384
5242880,448,448
5373952,496,480
5505024,288,288
5636096,432,432
5767168,240,240
5898240,288,288
6029312,352,352
6160384,544,544
6291456,336,336
6422528,1392,640
6553600,880,272
6684672,832,336
6815744,944,480
6946816,928,272
7077888,672,256
7208960,880,240
7340032,720,320
7471104,240,240
7602176,208,208
7733248,496,496
7864320,512,512
7995392,240,240
8126464,480,480
8257536,336,240
8388608,768,688
8650752,544,544
8912896,576,576
9175040,928,928
9437184,960,960
9699328,1920,736
9961472,2160,912
