filename,accesses,hits
4464061,1405602
8912,2179
9092,2312
9124,2397
8739,1965
8905,2190
8907,2120
8939,2220
10069,2775
11508,2555
11954,3158
11826,3042
11477,2660
11969,3193
11864,3093
11791,2977
11379,2565
11848,3125
20742,5935
51175,27529
44232,17701
44523,15314
47642,15873
41807,13070
34171,8472
34073,8370
34153,8415
46789,21040
20631,10472
9772,3649
8848,2287
8548,2199
9002,2523
8654,1982
8803,2190
9122,2516
8772,2093
8989,2311
8746,2138
8995,2312
8710,2196
9345,2141
9062,2014
8896,2153
8967,2197
9050,2334
8928,2153
9125,2392
9202,2397
8826,2117
8858,2083
8758,2036
9153,2365
9206,2492
11861,2993
11434,2579
11780,2963
11790,3003
11836,3058
11917,3098
11904,3085
11248,2521
12204,3369
13684,3388
45997,20902
47984,23598
43387,15070
47413,15811
44911,14875
34581,8892
34037,8338
34223,8522
42412,16629
30855,15712
10600,4541
9058,2696
8721,2279
8579,2204
8812,2212
8760,2107
9102,2470
8673,2068
8847,2180
8894,2276
8846,2240
8910,2229
8916,1850
9279,2301
9016,2181
8912,2209
9157,2368
8730,2017
9114,2323
8828,2103
9064,2285
8773,2061
9098,2325
8997,2263
9163,2389
10723,2460
12114,3188
11701,2926
11651,2886
11834,3002
11803,2952
11850,3118
11615,2797
12034,3198
11575,2826
38259,15838
49500,25789
43420,15341
46805,16015
46905,15079
35982,10211
34029,8329
33730,8031
38335,12563
40717,20451
11391,5275
9159,2866
8474,2029
9011,2703
8715,2067
8869,2262
8576,1943
9112,2461
8723,2116
8964,2318
8880,2242
8781,2173
9096,2155
9107,2101
8857,1943
8888,2125
8939,2232
9076,2292
8852,2121
9234,2452
9040,2323
8877,2109
8906,2192
8888,2105
8954,2229
10218,2500
12034,3074
11821,3045
11695,2882
11720,2907
11594,2869
12140,3303
11562,2740
11647,2896
11631,2836
28524,10284
50854,27504
43771,16151
45350,15464
47618,15945
38771,11484
33999,8301
34372,8668
25828,6341
3233,827
3186,710
3022,614
3145,665
3338,920
2988,525
3021,602
3228,772
3176,747
3262,818
3019,582
3097,660
3132,689
3036,630
3366,890
3078,674
3112,635
3105,699
3181,709
3104,694
2996,532
3082,667
3095,635
3315,890
3182,734
2980,550
3277,831
3000,564
3057,635
3314,853
3087,683
3010,534
3146,739
3240,763
3146,741
3341,873
2909,499
2972,509
3207,787
3005,550
3192,766
2984,535
3056,624
3127,686
3545,1102
2830,426
3116,640
2985,579
3355,878
3033,629
3256,781
3085,679
3172,706
2990,573
3177,719
3208,785
3079,626
3077,650
2896,450
3358,919
3344,913
2990,541
3156,750
3082,607
3040,635
3315,837
3014,610
2970,500
3141,728
3230,766
3272,856
2970,512
3205,782
3134,683
3039,608
3125,683
3281,842
2938,522
3361,894
3062,657
3136,659
3172,768
3202,727
2943,534
46329,11232
52608,13056
46284,13002
44213,14469
19211,6277
6652,2461
6694,2568
6549,2370
6520,2387
6859,2686
6343,2203
6496,2329
6329,2179
6650,2502
6935,2778
6771,2624
6374,2207
6398,2259
6414,2241
6553,2420
6900,2719
6249,2126
6736,2552
6627,2508
6632,2447
6621,2502
6232,2046
6509,2397
6495,2303
6706,2590
6628,2439
6670,2546
6523,2343
6563,2428
6603,2434
6453,2316
6567,2404
6312,2162
6773,2620
6795,2636
6437,2292
6719,2553
6454,2317
6704,2529
6519,2388
6699,2519
6552,2427
6691,2504
6475,2358
6509,2323
6717,2598
6486,2303
6393,2280
6545,2353
6463,2352
6730,2537
6639,2522
6742,2554
6344,2215
6234,2064
6804,2662
6383,2222
6615,2464
6705,2553
6432,2273
6886,2741
6553,2384
6452,2315
6613,2439
6544,2415
6721,2538
6749,2626
6501,2315
6438,2319
6408,2223
6805,2685
6341,2156
6450,2345
6648,2447
6495,2383
6608,2415
6507,2386
6748,2564
6611,2482
6488,2319
6515,2370
12808,4738
33691,11238
33680,11237
13480,4388
5840,2146
5136,2135
4358,1337
994,139
1066,209
1088,229
1338,282
1068,209
1078,223
1070,254
1411,306
1140,283
1195,336
1537,480
1274,421
1263,404
1287,429
1621,539
1281,436
1314,455
1299,427
1658,534
1236,414
1333,458
1352,480
1731,597
1294,420
1208,385
1310,431
1616,489
1248,374
1262,385
1050,318
1825,588
1307,436
1264,383
1625,539
1295,422
1293,418
1282,413
1578,497
1310,433
1327,454
1317,441
1550,465
1248,380
1325,449
1276,401
1564,482
1259,383
1293,423
1224,392
1637,514
1303,428
1267,392
1633,505
1182,357
1280,404
1247,371
1665,534
1321,450
1242,419
1374,500
1697,562
1300,426
1257,399
1239,401
1707,575
1318,444
1340,464
1260,425
1677,563
1314,437
1245,371
1064,337
1733,503
1205,337
1223,347
1582,499
1336,462
1385,510
1357,489
1668,587
1399,523
1395,517
1334,457
1575,491
1231,360
1211,336
1220,343
1480,398
1215,339
1232,358
1182,350
1698,548
1284,429
1296,421
1684,557
1258,379
1192,369
1274,401
1785,649
1332,465
1362,484
1248,426
1654,521
1296,420
1311,443
1353,475
1639,554
1307,429
1263,388
1230,358
1591,510
1288,414
1276,401
1071,342
1781,544
1265,391
1249,376
1612,530
1313,435
1334,455
1285,413
1570,489
1324,447
1306,431
1278,401
1647,567
1291,421
1307,427
1310,431
1667,528
1193,370
1285,417
1257,426
1731,552
1270,413
1232,387
1691,562
1296,420
1240,365
1174,349
1595,465
1279,409
1280,404
1310,435
1662,579
1319,444
1313,443
1326,452
1598,516
1252,379
1268,393
1280,408
1642,560
1309,429
1368,494
1081,355
1740,505
1225,355
1274,393
1660,578
1340,461
1339,463
1298,427
1602,521
1270,396
1236,360
1228,352
1596,467
1211,388
1327,452
1346,469
1730,598
1261,395
1223,393
1210,380
1735,554
1295,416
1223,384
1574,464
1231,355
1309,435
1336,461
1656,572
1345,477
1390,511
1368,494
1629,550
1303,425
1260,391
1185,306
1495,414
1254,377
1259,383
1265,396
1576,495
1297,423
1302,426
1039,311
1817,587
1234,365
1232,357
1566,486
1311,434
1327,452
1305,436
1746,606
1213,386
1308,431
1318,435
1684,558
1306,429
1239,416
1280,406
1682,547
1245,375
1279,424
1234,430
1795,614
1316,438
1267,399
1587,504
1317,444
1242,368
1266,386
1573,491
1326,454
1336,463
1294,418
1588,505
1273,395
1301,430
1343,468
1676,591
1279,403
1273,394
1227,358
1568,479
1269,391
1276,402
1308,438
1656,571
1332,462
1341,463
1669,536
1202,380
1236,359
1182,314
1596,461
1317,441
1246,421
1275,396
1695,564
1296,420
1279,404
1184,360
1664,529
1257,387
1270,395
1087,307
1838,658
1353,479
1325,451
1606,526
1292,410
1295,422
1239,364
1596,513
1307,438
1330,453
1327,449
1576,496
1256,378
1247,373
1276,397
1637,556
1334,459
1312,433
1272,404
1625,545
1291,415
1286,411
1639,506
1215,383
1294,431
1310,436
1738,607
1272,395
1181,358
1288,418
1621,488
1270,392
1291,414
1189,362
1717,590
1337,453
1316,442
1383,520
1582,486
1264,393
1287,407
1163,386
1773,595
1301,425
1280,409
1648,562
1275,399
1299,425
1239,360
1579,499
1322,450
1351,477
1353,477
1601,519
1296,420
1272,401
1299,426
1632,554
1350,474
1349,472
1323,451
1561,469
1218,348
1265,390
1657,526
1212,344
1181,355
1221,345
1621,491
1287,412
1295,425
1251,426
1760,630
1326,451
1283,406
1204,345
1600,507
1248,373
1265,388
1345,468
1616,533
1327,455
1330,452
1155,378
1721,542
1254,376
1308,434
1606,528
1266,387
1275,397
1287,412
2199,709
1253,386
1293,415
1259,382
1545,463
1280,401
1264,391
1325,437
1651,566
1299,422
1346,467
1300,428
1729,661
1231,393
1340,467
1193,412
2273,861
1265,390
1246,371
1626,534
1218,394
1279,400
1263,388
1667,585
1227,350
1279,403
1289,422
1599,557
1263,429
1303,433
1231,356
1652,566
1200,321
1206,328
1225,353
1719,683
1349,479
1329,452
1358,484
1706,604
1278,402
1224,352
1167,334
1633,505
1334,459
1311,434
1547,467
1271,400
1266,391
1247,386
1647,552
1287,410
1288,419
1298,441
1657,554
1256,380
1277,400
1252,379
1879,703
1220,344
