filename,accesses,hits
44561617,11128445
74354,22810
83979,27911
68901,20329
43575,7275
43341,7215
43342,7216
43331,7211
74919,23153
79082,26291
66933,20367
43460,7251
44495,7404
44499,7412
43323,7207
62399,18768
68758,22894
68752,22888
35054,7892
28563,4754
28558,4752
28566,4757
28563,4755
28557,4751
28563,4757
83650,20534
88464,22153
84203,21091
81969,17079
81397,16312
81410,16312
81421,16325
83335,25101
79416,26505
79195,26367
88886,29513
88324,29325
44570,7450
45751,7615
45861,7634
44854,7465
68461,19741
83945,27906
74981,23431
43578,7275
43333,7212
43343,7218
43337,7211
68855,20069
80326,26695
71742,23043
43273,7223
44508,7413
44485,7401
43526,7247
58570,16413
68756,22890
68758,22894
41116,10586
28516,4775
28563,4753
28559,4755
28566,4755
28556,4751
28559,4755
74241,17817
89556,22426
84201,21092
82377,17792
81419,16323
81338,16251
81354,16264
82898,23317
80683,26927
77230,25732
88883,29515
88888,29513
50643,10568
45549,7582
45876,7636
45040,7498
62581,16673
83925,27902
81065,26534
43575,7272
43340,7214
43342,7215
43339,7216
62779,16976
81582,27104
75521,25139
44314,7808
44323,7380
44497,7406
43706,7279
54763,14074
68746,22880
68754,22889
47194,13303
28434,4757
28572,4761
28548,4744
28565,4755
28567,4761
28557,4753
64846,15114
90640,22698
84199,21091
82830,18542
81453,16351
81420,16332
81426,16339
82512,21579
81949,27350
75743,25278
88412,29338
88881,29511
57279,13876
45345,7547
45877,7637
45245,7530
56690,13605
83902,27900
84017,27935
46710,8972
43343,7214
43332,7211
43340,7218
56721,13890
82837,27511
75514,25140
49145,10489
44129,7349
44514,7411
43875,7301
50946,11721
68761,22897
68753,22885
53189,15997
28429,4755
28577,4765
28552,4746
28561,4753
28564,4758
28567,4759
55429,12392
91451,22906
84469,21153
83189,19195
81320,16235
81342,16240
81308,16229
82037,19752
83203,27766
75748,25280
86439,28704
88890,29516
63910,17178
45149,7517
45875,7633
45439,7564
50809,10537
83878,27924
84018,27907
52805,12077
43337,7211
43337,7213
43338,7215
50663,10808
83850,27842
75742,25209
53964,13168
43951,7325
44510,7407
44067,7335
47126,9377
68749,22883
68766,22895
59209,18723
28429,4754
28573,4761
28560,4755
28556,4747
28563,4757
28566,4760
46021,9673
91454,22908
85554,21423
83629,19932
81351,16258
81345,16258
81351,16250
81620,17994
84181,28096
76024,25369
84478,28076
88885,29512
70550,20484
44958,7484
45862,7634
45647,7598
44934,7481
83859,27909
84002,27909
58882,15172
43340,7214
43337,7213
43333,7211
44607,7724
83856,27843
76985,25613
58794,15851
43768,7294
44499,7406
44261,7369
43244,7200
68828,22720
68746,22883
65232,21442
28430,4752
28567,4757
28565,4761
28553,4742
28559,4756
28569,4760
36608,6955
91454,22909
86641,21696
84047,20652
81333,16241
81346,16246
81327,16232
81167,16198
84179,28094
77286,25789
82515,27445
88888,29513
77186,23795
44749,7444
45870,7636
45844,7632
44530,7412
78374,24903
83992,27917
64870,18243
43433,7240
43339,7213
43336,7212
43340,7216
79061,25266
78240,26021
63607,18526
43579,7263
44500,7408
44445,7397
43246,7199
65010,20376
68754,22886
68750,22889
30917,6015
28567,4759
28566,4759
28561,4750
28553,4750
28566,4757
28568,4760
90089,22388
87723,21967
84200,21090
81704,16621
81445,16348
81435,16350
81435,16335
83600,26295
78557,26211
80542,26808
88890,29516
83821,27098
44554,7414
45867,7637
45867,7637
44700,7435
72491,21836
83966,27913
70809,21307
43586,7278
43329,7213
43338,7212
43340,7214
72996,22180
79486,26428
68433,21201
43406,7246
44500,7407
44487,7404
43391,7221
61199,18031
68758,22892
68746,22881
36997,8732
28499,4756
28564,4758
28564,4755
28553,4748
28570,4759
28564,4760
80678,19669
88812,22240
84196,21088
82055,17262
81332,16242
81330,16236
81327,16230
83169,24508
79811,26629
78582,26176
88894,29519
88890,29516
46089,8298
45703,7612
45858,7624
44916,7483
66612,18767
83944,27911
76887,24402
43575,7274
43344,7217
43334,7212
43340,7213
66943,19097
80728,26828
73253,23882
43272,7226
44442,7396
44486,7403
43582,7255
57388,15689
68745,22881
68762,22897
43066,11435
28428,4754
28563,4756
28569,4759
28549,4745
28566,4758
28566,4758
71282,16956
89897,22512
84202,21090
82494,18005
81369,16267
81364,16265
81326,16247
82759,22743
81067,27047
76628,25553
88889,29516
88897,29522
52710,11595
45482,7567
45872,7634
45108,7510
60728,15704
83923,27909
82969,27503
43576,7273
43338,7214
43336,7213
43339,7214
60888,16013
81982,27234
75513,25137
45824,8646
44258,7365
44514,7414
43746,7278
53577,13342
68753,22892
68742,22877
49084,14157
28425,4749
28564,4758
28566,4758
28553,4747
28563,4754
28561,4756
61891,14255
90967,22769
84196,21088
82941,18737
81338,16256
81355,16263
81351,16255
82311,20962
82329,27466
75749,25283
87805,29156
88897,29518
59338,14898
45309,7540
45880,7640
45311,7541
54875,12653
83905,27910
84023,27935
48575,9920
43333,7212
43348,7218
43333,7211
54861,12948
83218,27634
75515,25139
50628,11311
44080,7342
44509,7405
43966,7318
49801,11020
68766,22895
68747,22887
55014,16828
28423,4749
28568,4759
28565,4758
28552,4747
28564,4755
28561,4754
52596,11570
91455,22909
84774,21217
83396,19491
81437,16342
81446,16345
81441,16353
81971,19282
83556,27869
75748,25282
85871,28536
88891,29517
65897,18164
45019,7494
45883,7643
45438,7564
48904,9538
83870,27918
84021,27919
54747,13065
43340,7214
43342,7217
43332,7211
48724,9821
83852,27844
76138,25333
55520,14029
43796,7295
44522,7416
44056,7328
45830,8579
68746,22883
68761,22895
61280,19656
28432,4753
28561,4755
28556,4750
28566,4758
28562,4756
28557,4749
42815,8768
91456,22909
85873,21467
83794,20201
81338,16240
81320,16232
81324,16236
81455,17362
84186,28096
76439,25494
83825,27877
88888,29517
72818,21609
45299,7541
45860,7632
45865,7634
44735,7448
82918,27275
84000,27912
60269,15877
43344,7217
43341,7213
43331,7211
43421,7220
83670,27652
77266,25702
59885,16458
44123,7350
44509,7408
44514,7408
43395,7223
68420,22473
68754,22890
65884,21735
28426,4749
28570,4759
28559,4755
28562,4750
28556,4752
28560,4756
35630,6700
91453,22908
86697,21664
84121,20759
81343,16252
81330,16242
81354,16257
81324,16240
83986,27868
77409,25816
82311,27387
88892,29517
77899,24147
44532,7412
44521,7410
44530,7412
44531,7412
75190,23244
83984,27921
68011,19878
43580,7277
43333,7212
43336,7213
43341,7217
75785,23599
78904,26235
66225,19978
43251,7207
43247,7201
43241,7195
43249,7201
61316,18105
68746,22885
68757,22890
36800,8649
28517,4756
28560,4750
28562,4758
28556,4752
28566,4755
28557,4751
80996,19794
88715,22168
84202,21091
82057,17262
81326,16236
81328,16234
81320,16233
83181,24560
79752,26596
78649,26204
88894,29518
88881,29514
47078,8403
45880,7637
45874,7635
45877,7637
69757,20238
83957,27915
74136,22999
43580,7276
43336,7214
43338,7212
43342,7218
69678,20491
80169,26646
71246,22697
44414,7411
44505,7407
44516,7409
44514,7409
61127,17812
68754,22889
68756,22890
37737,9059
28498,4755
28563,4757
28556,4752
28562,4752
28563,4755
28564,4757
79546,19369
88887,22213
84195,21089
82135,17385
81340,16255
81350,16255
81349,16256
83125,24297
79947,26661
78344,26106
88899,29521
88885,29515
46920,8714
44529,7411
44526,7411
44531,7411
63330,17064
83937,27914
80271,26124
43576,7276
43339,7214
43338,7212
43341,7219
63569,17379
81415,27047
75522,25140
43687,7458
43253,7203
43243,7194
43244,7200
53616,13368
68755,22890
68746,22884
49011,14120
28427,4754
28561,4752
28566,4754
28555,4754
28571,4757
28559,4751
62026,14315
90897,22713
84203,21090
82946,18739
81301,16220
81337,16237
81324,16229
82321,20984
82287,27440
75753,25284
87834,29166
88891,29516
60079,15005
45879,7640
45864,7630
45880,7638
58353,14146
83903,27901
84025,27940
45925,8573
43342,7212
43334,7211
43342,7215
57511,14299
82669,27455
75519,25140
49482,10298
44518,7414
44514,7408
44510,7407
53869,13165
68749,22887
68750,22886
49856,14510
28438,4754
28557,4753
28559,4755
28565,4755
28558,4752
28567,4756
60708,13929
91053,22755
84210,21093
82990,18838
81350,16258
81372,16264
81329,16247
82283,20751
82488,27525
75757,25286
87529,29051
88893,29518
60197,15327
44537,7417
44525,7411
44528,7409
51550,10920
83874,27923
84029,27912
52022,11682
43337,7214
43335,7213
43338,7212
51445,11209
83912,27858
75520,25141
53350,12824
43242,7198
43249,7202
43242,7195
45973,8665
68757,22889
68749,22889
61061,19568
28429,4753
28568,4759
28559,4753
28556,4750
28566,4758
28558,4752
43191,8871
91449,22906
85832,21455
83753,20152
81361,16257
81351,16255
81348,16263
81513,17469
84180,28098
76429,25520
83854,27851
88888,29513
73064,21574
45778,7619
45878,7637
45885,7644
46978,8071
83871,27920
84003,27908
58100,14776
43344,7217
43338,7213
43332,7210
45399,8131
83851,27842
76823,25559
58770,15600
44514,7413
44519,7412
44515,7412
46618,8534
68763,22894
68753,22889
61843,19909
28439,4757
28568,4761
28553,4750
28560,4749
28562,4759
28572,4759
41929,8521
91451,22903
85975,21493
