filename,accesses,hits
1816624,615195
230,47
742,146
911,137
571,82
338,48
617,87
374,50
528,78
403,69
111,17
720,91
381,60
300,31
879,107
255,33
296,33
481,60
480,57
275,41
445,38
472,56
418,49
193,18
313,28
608,76
272,27
501,62
0,0
691,72
176,26
182,29
365,44
469,41
0,0
455,50
0,0
797,111
366,44
338,42
299,30
890,72
828,103
79,6
0,0
496,46
443,59
353,41
277,36
496,41
649,69
366,27
704,78
683,71
174,20
559,67
1820,354
6806,1380
2303,631
6105,1518
8377,2651
14741,4881
8055,3066
1469,902
2312,1063
10973,6236
6530,3333
10788,4958
12493,2307
4487,2486
369,54
189,26
612,91
165,18
647,95
333,52
205,36
517,83
338,61
287,48
210,44
201,33
85,10
274,55
83,12
335,61
467,99
957,195
715,102
366,47
702,94
379,52
434,62
400,63
84,9
593,81
602,67
0,0
997,127
442,52
213,24
558,63
299,40
370,47
362,36
630,64
416,50
107,8
400,40
352,39
262,40
680,72
89,13
450,47
325,37
172,26
375,49
313,30
240,22
460,57
0,0
539,72
455,60
170,21
636,73
388,26
683,79
734,83
0,0
265,24
670,80
262,26
240,23
382,40
577,59
389,39
641,52
861,105
354,39
476,53
243,30
6659,1315
3712,953
447,97
10424,2879
5840,2088
18317,6037
3049,1275
1463,929
2542,1194
15122,7454
7142,4500
10239,3771
11274,2374
5983,2991
225,53
384,54
205,27
290,42
345,46
179,23
580,79
235,38
201,30
211,35
232,33
546,104
145,33
91,14
216,40
90,13
335,61
0,0
100,20
181,25
91,13
99,24
358,70
197,36
483,104
660,118
652,126
405,67
275,45
553,99
1756,1078
376,105
0,0
664,98
314,67
0,0
419,67
679,93
184,30
0,0
716,126
591,87
276,41
228,32
96,20
509,72
140,21
480,73
188,24
292,31
413,75
308,53
258,41
199,27
211,27
346,49
296,42
348,39
5,1
1088,591
365,56
0,0
387,48
472,80
90,16
92,12
399,63
0,0
341,48
259,30
0,0
1350,846
0,0
0,0
592,104
492,78
177,23
360,47
325,43
96,19
820,108
995,233
224,28
0,0
0,0
305,48
619,91
116,19
285,33
88,11
386,53
312,29
418,57
460,90
1,1
95,17
510,66
1296,745
771,120
190,27
85,14
463,92
256,31
4288,947
3546,955
3170,984
1159,356
2354,523
10942,3813
6835,2490
17720,5775
4947,2331
3558,1966
17669,9860
12875,5342
14478,3900
1839,1149
27,26
267,47
121,22
190,27
9,6
597,74
79,10
237,29
328,42
178,33
343,62
0,0
211,39
0,0
555,116
358,79
0,0
90,18
226,57
1,0
229,65
218,49
0,0
97,21
0,0
195,49
93,21
95,25
113,19
252,72
91,16
381,90
383,93
606,126
513,109
396,76
0,0
368,74
452,93
199,25
203,32
184,30
0,0
667,121
204,46
83,8
0,0
316,53
305,54
468,84
178,32
0,0
111,14
617,86
486,73
271,48
0,0
222,32
82,9
486,62
0,0
299,42
283,38
91,12
279,26
164,18
290,39
286,40
237,30
183,20
108,9
85,8
320,36
106,12
251,29
263,43
4,0
430,38
343,49
0,0
0,0
372,48
321,30
93,14
81,10
93,17
198,22
179,28
79,8
315,31
157,12
0,0
342,36
119,19
0,0
0,0
279,39
597,74
114,13
171,22
0,0
452,57
189,16
0,0
469,34
425,41
722,109
201,12
1,1
0,0
0,0
184,18
400,46
356,42
0,0
274,32
80,6
168,22
301,34
190,16
316,36
457,42
86,10
224,16
340,28
433,55
278,33
494,51
96,13
80,12
405,47
164,24
163,16
5950,1214
3956,1058
1401,391
43,12
3896,828
11804,3844
19438,6092
3234,1342
1812,1223
2526,1354
11926,7018
11231,5384
5506,2450
9157,2926
13779,3281
6185,5035
4736,1717
1920,336
4112,782
3929,747
3052,358
3614,1017
2364,289
2964,358
2694,315
2786,303
11799,4361
7545,2187
8917,3268
3876,1378
8107,3904
19236,6005
6747,3176
4905,4218
5319,3000
3379,1825
6581,4180
9779,5384
6723,4116
6655,3563
8243,2052
11094,2595
4546,1782
1855,290
1777,284
3410,437
2941,357
2198,266
2341,248
1968,224
1848,215
2753,304
2178,245
3062,332
8935,1889
6859,1599
8204,2981
2488,1212
2948,1055
5583,2257
16964,5752
7439,3029
3416,1783
13485,8285
11885,6176
10712,3755
12595,2257
8017,5486
1218,169
986,164
1079,185
602,108
476,78
2877,1246
1730,287
1204,200
1209,195
1225,183
1429,377
1236,168
1288,181
1094,228
1165,157
908,122
810,110
718,83
1195,170
1455,180
1142,171
1192,161
1163,127
388,58
690,80
2779,1320
6481,1492
6995,2854
5973,1917
8750,3332
4803,1689
20005,6848
9675,4426
2358,1329
8120,4875
8859,3803
7630,4722
7855,1803
11142,2442
4091,1961
1737,223
1347,207
667,107
1438,200
2415,338
1314,188
2199,256
1345,173
1624,189
1329,162
1571,184
1115,131
1151,128
1494,166
1660,212
1573,172
2068,220
1685,201
8670,1880
6425,1472
8433,2909
3566,1174
6321,2717
16634,5474
7847,3303
6805,4350
2656,1584
9521,4985
7692,5050
7544,1858
9820,1547
5058,1898
1815,222
1110,178
2006,287
2595,323
1884,218
2303,279
2015,234
1699,184
1889,211
1603,192
2476,281
1289,141
1546,173
2510,280
8203,1635
6490,1466
8075,2617
3257,1404
4220,1555
6174,2850
18597,6202
4655,2130
7208,4800
20028,10606
13488,2971
10753,4714
1227,158
1264,193
852,144
689,119
438,75
1873,320
1625,249
1236,211
1289,186
1439,182
987,125
1262,134
781,86
1433,152
1018,111
719,86
821,84
1144,139
1510,139
917,115
1267,130
1416,141
1745,175
965,108
8793,1920
8198,1970
8536,2517
21050,6609
1472,612
3787,2240
5524,3553
9285,3801
7860,4644
7708,1807
11350,2561
3777,1496
1814,237
1012,157
943,145
2917,382
1604,226
2333,254
1708,191
1332,147
1680,176
1407,168
1455,156
3614,755
1815,215
1267,131
2490,304
6470,1422
4978,1203
9350,2509
4501,1730
4598,1550
6304,3041
15485,4806
2695,1299
7319,4325
9134,3891
7685,4874
7668,1958
11110,2304
5179,1988
2182,313
864,138
2395,325
2513,323
2344,313
1892,227
1921,193
2071,228
1350,151
1916,244
2014,217
2188,230
2522,288
7271,1369
5456,1433
7824,2115
4933,1920
5590,2052
12613,4788
13994,5345
3238,1643
13439,8016
13582,5526
14751,3836
2433,303
1654,236
3050,372
2977,364
2741,302
2577,252
2136,230
2067,233
3080,317
2909,293
7271,1202
8368,1777
8309,2413
12660,3830
11830,4091
5891,3623
12392,5349
4651,2204
8434,3747
1063,541
369,269
96,66
1011,500
531,421
689,543
336,287
288,185
177,129
257,216
736,666
315,272
409,338
299,256
572,491
1931,1423
12,10
7184,4070
12014,3260
11565,3462
10684,7046
1061,892
644,524
180,160
446,328
880,675
612,480
330,322
365,326
133,130
81,80
597,537
193,190
411,409
159,156
517,491
2032,1709
18,12
1812,1219
436,139
0,0
482,129
1,0
252,66
808,231
0,0
225,62
297,81
430,117
284,76
263,83
0,0
253,66
0,0
670,192
256,68
177,62
0,0
258,77
133,45
0,0
277,95
261,77
0,0
125,39
0,0
239,77
122,40
121,43
154,50
316,117
